songId,artist,genre,duration,playCount,dateAdded
Midnight in Silent Shadows,Static Machines,Country,3:45,482575,2/16/2009
Ballad of Golden Glass,Endless Echoes,Soul,2:26,664,8/14/2017
Portrait of Electric Gold,Static Sinners,Classical,2:13,2900,1/10/2009
Fragments of Midnight Rain,TheDark Society,Afrobeats,2:04,94,11/1/2015
Portrait of Bright Echoes,The Bright Ritual,Blues,2:52,4,3/23/2024
Tales from Endless Secrets, Neon Static,Metal,3:57,3,10/25/2004
Midnight in Heavy Youth, Golden Angels,Country,4:17,22,12/18/2006
Tales from Sacred Dreams, Young Machines,Country,4:30,172,2/21/2006
Ballad of Sacred Bones,TheHidden Hearts,Hip-Hop,3:37,7,12/6/1991
Last Days of Shattered Machines, Silent Hearts,Afrobeats,2:52,3,4/23/1996
Letters to Neon Stars, Lonely Fire,Metal,3:22,17420,11/12/2024
The Shape of Final Hope,TheSoft Choir,Country,3:33,2,7/8/1995
Ghosts of Fading Echoes,The Soft Hearts,Blues,3:34,183,10/1/2015
Dreams of Heavy Snow,Final Mirrors,R&B,2:33,174053,3/20/2008
Last Days of Slow Ashes, Lonely Shadows,Reggae,3:29,4,2/5/2008
Hymns to Endless Ashes,The Glass Society,Trap,3:01,29230,7/22/1996
Ballad of Shattered Echoes,The Soft Dreams,Soul,3:49,921741,12/20/1999
Whispers of Bright Waves,Heavy Club,Punk,2:03,524516,7/1/2000
Portrait of Wild Shadows,TheGolden Ghosts,Disco,3:56,52145,3/14/2012
Ballad of Soft Storms,The Holy Collective,Latin,3:13,6,3/4/2012
Echoes of Neon Machines, Modern Saints,Afrobeats,2:53,524208,9/8/1997
Whispers of Electric Secrets,TheRestless Flowers,R&B,3:53,7558,8/24/2000
Hymns to Forgotten Faith,Final Ritual,Reggae,2:10,2,11/7/2019
Last Days of Slow Static,The Soft Dreams,EDM,3:56,22,3/27/1997
Requiem for Velvet Snow, Neon Shadows,Metal,3:40,59,6/26/2024
Children of Soft Signals,ThePaper Flowers,Hip-Hop,2:07,32,11/23/1990
Echoes of Final Gold,TheElectric Angels,Punk,2:43,907941,6/4/2017
Echoes of Golden Flowers,Restless Dreams,Punk,3:36,1,1/9/2017
Visions of Forgotten Silence,TheBroken Ghosts,House,4:26,1958,12/8/2007
Midnight in Burning Storms,The Velvet Wolves,K-Pop,3:14,6181,8/17/1998
Visions of Bright Gold,TheDark Cinema,R&B,2:55,644500,11/11/2020
Tales from Static Voices,TheHidden Choir,Punk,3:36,1,8/11/2023
Notes from Fading Eyes, Crimson Kids,J-Pop,3:23,1961,3/15/2021
Hymns to Distant Dreams,The Feral Angels,Jazz,3:28,15641,1/7/2009
Ballad of Cold Stars,TheCrimson Kids,Folk,4:17,9994,12/2/2005
Hymns to Cold Hearts,Velvet Collective,Afrobeats,3:01,20,12/22/2007
Songs for Bright Lights,Endless Hearts,Electronic,2:24,314286,9/17/2015
The Shape of Lonely Hope,The Final Society,Blues,3:06,144965,12/14/1997
Letters to Crimson Flames,The Midnight Saints,Disco,3:49,231059,10/3/1995
Visions of Crimson Signals, Neon Wolves,K-Pop,3:16,8000,2/3/2008
Ballad of Restless Echoes,The Modern Fire,Rock,3:33,590,8/25/2019
Portrait of Heavy Dust,The Dark Mirrors,Lo-Fi,3:37,14568,10/5/2001
Letters to Lonely Blood,The Soft Fire,Ambient,2:07,4442,8/21/1997
Letters to Static Memories,Plastic Signals,Drill,2:09,2,5/24/2006
Stories of Bright Lights,The Broken Sinners,Pop,2:11,1,2/14/2006
Prayer for Velvet Mirrors,The Cold Static,Folk,2:44,2958,4/10/2008
Echoes of Wild Silence, Young Shadows,Techno,3:11,266196,10/26/2022
Midnight in Velvet Ashes,TheStatic Ghosts,Soul,3:34,4,11/2/2005
Hymns to Fading Dust,TheSilent Cinema,Indie,4:10,281,12/13/2005
Tales from Hidden Sins,Crimson Mirrors,Pop,3:46,533105,8/6/2008
Hymns to Endless Machines,Broken Echoes,Indie,2:13,578,2/21/2013
Requiem for Endless Dreams,Restless Echoes,Classical,2:59,3764,9/14/2015
Visions of Shattered Memories, False Cinema,Drill,3:08,38,7/8/1995
Ballad of Hollow Flames,TheSoft Shadows,Soul,3:47,23,7/26/2007
Visions of Bright Dust, Golden Kids,Trap,3:38,294,10/28/2008
Echoes of Hollow Voices,TheModern Club,J-Pop,3:42,2,11/5/1996
Hymns to Hidden Time,The Final Collective,Metal,2:36,4,9/22/2021
Visions of Neon Ashes,Glass Society,Soul,3:47,2,11/19/2008
Songs for Young Smoke,The Lonely Fire,Latin,3:43,33123,12/28/2012
Midnight in Final Snow,The Plastic Ritual,Folk,3:37,21404,12/16/2024
Children of Hollow Shadows,ThePlastic Flowers,House,3:17,3,9/9/1998
Hymns to Restless Silence,Paper Static,Jazz,3:43,239780,10/24/1996
Dreams of Final Shadows, Lonely Lovers,Reggae,4:14,8,5/2/1998
Portrait of Golden Glass, Hidden Club,Country,2:35,2522,8/27/2003
Whispers of Crimson Ashes,TheCold Cinema,Latin,3:56,683964,11/12/2024
Ghosts of Midnight Fire,The Electric Empire,K-Pop,4:16,109,11/26/2021
The Shape of Distant Static, Empty Flowers,Country,4:02,448,3/21/2012
Whispers of Forgotten Voices,Midnight Lovers,J-Pop,3:46,21820,1/28/2002
Ghosts of Sacred Dust,TheMidnight Cinema,R&B,2:15,91,2/26/1995
Requiem for Silent Storms,TheHeavy Kids,Soundtrack,2:35,554,4/15/2001
Echoes of Static Flowers, Static Saints,Trap,2:05,51,10/24/2024
Tales from Final Flames,TheHoly Youth,Soundtrack,3:29,14475,7/28/2016
Stories of Soft Flames,TheEndless Mirrors,Afrobeats,4:12,5,1/1/2020
Children of Burning Gold,TheLonely Choir,Ambient,2:23,6,4/20/2019
Stories of Final Echoes,The Holy Club,Latin,4:19,1,9/16/2020
Stories of Neon Fever,Feral Garden,Ambient,3:05,70910,9/26/2016
Portrait of Sacred Shadows, Endless Assembly,Jazz,3:03,4935,7/18/2013
Letters to Soft Glass,The Final Saints,Pop,3:35,35252,2/16/2016
Whispers of Golden Time, Hidden Flowers,Electronic,3:07,175,11/12/2009
Prayer for Soft Waves,The Broken Dreams,Folk,3:15,10815,7/11/2007
Ghosts of Soft Lights, Bright Saints,Lo-Fi,3:49,13525,6/16/1999
Letters to Sacred Storms,The Dark Sinners,Ambient,4:03,4,10/21/2005
Last Days of Slow Static,The Sacred Garden,Alternative,3:49,2063,9/22/1998
The Shape of Neon Mirrors, Modern Fire,Drill,3:20,700590,9/18/2022
Stories of Broken Stars, Crimson Signals,Ambient,3:02,24136,1/1/2022
Prayer for Sacred Eyes,TheLonely Kids,Soul,4:11,3984,7/7/2004
Last Days of Young Gold,Cold Club,House,2:12,4,1/28/2002
Whispers of Final Secrets,The Glass Choir,Metal,3:52,20098,2/5/2005
Dreams of Young Signals,The Golden Strangers,Indie,2:57,4,12/9/2023
Echoes of Velvet Gold,Crimson Strangers,J-Pop,2:30,81,9/18/2015
Midnight in Heavy Rivers,The Bright Collective,Drill,2:22,12,2/18/2007
Fragments of Broken Memories,Plastic Cinema,Pop,2:57,802,5/25/2016
Ballad of Golden Rain,False Society,Blues,3:19,27,1/18/2009
Letters to Dark Memories,The Young Signals,J-Pop,2:16,232,9/26/2009
Ballad of Golden Bones,The Hidden Lovers,EDM,3:52,1,7/7/2004
Children of Sacred Waves,TheHidden Dreams,Funk,3:45,100070,9/2/2005
Last Days of Heavy Waves,Electric Kids,Blues,2:08,4412,8/9/2007
Whispers of Hidden Youth,Bright Sinners,Pop,2:39,62,9/13/2022
Visions of Bright Youth,The Hidden Lovers,Punk,3:49,571529,1/5/2021
Stories of Electric Echoes,Velvet Flowers,K-Pop,3:36,62,11/4/2015
Songs for Electric Signals,TheVelvet Collective,Folk,3:19,182,5/28/2004
Portrait of Slow Fever,Soft Voices,Trap,2:31,12159,11/16/2018
Portrait of Empty Static,Heavy Cinema,Classical,2:05,44506,2/9/2004
Prayer for Burning Smoke, Empty Dreams,Drill,2:35,32672,9/27/2002
Echoes of Midnight Secrets, Glass Society,Disco,4:02,104829,8/4/2009
Prayer for Wild Machines,TheBroken Dreams,Funk,2:14,4,9/9/2012
Echoes of Hidden Skies,The False Dreams,EDM,2:58,6,2/15/2015
Notes from Slow Mirrors,TheHoly Angels,Hip-Hop,3:37,3,6/21/1999
Tales from Forgotten Flowers,Dark Club,Soul,3:19,6480,5/19/2010
The Shape of Heavy Secrets,TheGolden Fire,Drill,3:47,437550,1/19/2000
The Shape of Distant Glass,The Modern Cinema,House,4:23,463,7/15/2003
Visions of Burning Dust,TheLonely Static,Soundtrack,3:41,17,11/17/2008
Midnight in Lonely Machines, Endless Garden,Punk,3:05,2145,3/9/2014
Tales from Hidden Machines,The Feral Static,Metal,2:42,58,10/6/2019
Midnight in Slow Silence,TheHoly Shadows,Afrobeats,2:53,2,3/19/2009
Children of Electric Glass,TheLonely Hearts,Indie,4:12,3572,10/1/2014
Ghosts of Neon Skies, Wild Signals,Lo-Fi,3:02,8165,8/22/2018
Ghosts of Young Sins,Crimson Strangers,K-Pop,4:01,162,1/8/2003
Tales from Cold Youth,The Static Mirrors,Alternative,2:29,2,12/6/2011
Requiem for Endless Flames,ThePlastic Mirrors,Disco,3:33,2,10/22/2000
Stories of Lonely Lies,Empty Machines,Folk,2:55,19208,4/26/2016
The Shape of Velvet Signals, Paper Strangers,Pop,2:27,35,6/22/2024
Portrait of Hollow Waves, Cold Saints,Electronic,3:55,1540,3/20/2003
Portrait of Heavy Lights, Heavy Fever,Folk,4:24,18921,7/22/2023
Children of Crimson Bones,The Midnight Fire,Hip-Hop,2:55,111,7/16/2024
Songs for Cold Flames,Young Flowers,Folk,2:22,1820,2/28/2009
The Shape of Hidden Faith,The Bright Ritual,Latin,3:36,142,6/15/2012
Last Days of Soft Static,TheMidnight Static,Punk,4:09,138700,2/21/2006
Requiem for Heavy Dust,TheYoung Echoes,Trap,4:20,315,10/21/2017
Tales from Heavy Hearts,The Static Club,Alternative,3:59,35,6/17/2006
Midnight in Dark Echoes,TheMidnight Signals,Soul,2:03,66,4/19/1996
Hymns to Heavy Hope,The Feral Ritual,Blues,2:07,40,4/2/2011
Stories of Final Time, Empty Machines,Ambient,2:12,203,4/22/2004
Children of Lonely Fire,TheBroken Signals,House,3:28,9,6/26/2020
The Shape of Velvet Fever,Midnight Sinners,Drill,2:57,1117,8/17/2009
Ghosts of Bright Echoes,Bright Kids,EDM,3:51,58,9/20/2014
Midnight in Broken Shadows,The Cold Sinners,Jazz,2:23,1731,4/11/2009
Dreams of Golden Echoes, Empty Ritual,Country,3:46,14,2/7/2003
Last Days of Cold Mirrors,The Golden Wolves,House,2:21,8295,10/28/2009
Letters to Sacred Rain,The Glass Club,Trap,3:29,423,11/10/2010
Hymns to Hollow Machines, Electric Empire,Classical,4:24,831,3/2/2003
Tales from Broken Static,The Lonely Flowers,Country,2:24,30,3/6/2005
Fragments of Wild Faith,TheHeavy Society,Hip-Hop,3:14,3,2/6/2008
Hymns to Forgotten Bones, Final Society,R&B,3:26,1,7/25/2012
Hymns to Empty Voices,The Hidden Fire,Electronic,2:08,2,6/9/2019
The Shape of Sacred Sins,TheSoft Ritual,Indie,2:37,683096,11/19/2017
The Shape of Electric Flames,The Golden Lovers,Techno,3:27,17035,12/7/2003
Last Days of Golden Secrets,The Hidden Voices,Soul,3:39,1716,3/10/2024
Letters to Broken Storms,The Modern Hearts,Jazz,2:55,2,4/15/2008
Hymns to Lonely Signals,TheRestless Hearts,Soul,4:18,2796,2/12/2007
Tales from Neon Ashes,The Neon Strangers,Punk,2:52,11712,8/18/2003
Visions of Fading Dust,The Electric Shadows,Pop,2:15,630608,12/5/2006
Echoes of Velvet Sins, Hidden Angels,Drill,2:19,9,9/7/2004
Last Days of Distant Snow, Neon Assembly,Alternative,4:26,262470,11/27/2010
Songs for Empty Voices,TheGolden Fire,Soundtrack,2:37,75244,9/2/2022
Children of Bright Glass,The Static Ritual,Rock,3:15,51,3/1/2009
Last Days of Final Flames, False Static,R&B,3:46,2,10/11/2018
Letters to Young Echoes,Bright Dreams,J-Pop,3:01,6,10/1/2004
Echoes of Dark Gold, Bright Society,Folk,2:11,4,2/1/2007
Echoes of Endless Hope,The Hidden Assembly,Hip-Hop,2:05,108726,7/6/2013
Songs for Broken Storms,The Crimson Assembly,Classical,2:48,17,11/21/2007
Visions of Wild Stars,Paper Ritual,Metal,4:13,2908,2/17/2000
Dreams of Empty Storms, Feral Ghosts,Disco,3:50,397106,4/5/2011
Stories of Cold Stars,Glass Ghosts,Disco,4:30,318345,1/15/2009
Whispers of Velvet Youth,TheHoly Club,Soundtrack,4:16,5085,4/8/2001
Children of Golden Stars,TheCrimson Cinema,Disco,4:15,232392,4/27/2018
Echoes of Soft Echoes, Feral Shadows,Trap,3:36,8176,5/14/2024
The Shape of Midnight Skies,TheCrimson Angels,EDM,2:27,38,11/2/2008
The Shape of Heavy Gold,The Bright Ghosts,Jazz,4:13,515,4/3/2010
Letters to Dark Dreams, Velvet Collective,R&B,2:43,4,12/19/2004
Echoes of Hollow Echoes,The Sacred Wolves,Metal,4:24,2,3/10/2010
Tales from Dark Snow,The Glass Kids,Folk,2:03,71136,5/14/2003
Ballad of Burning Silence,The Soft Static,Reggae,3:19,4,11/5/2012
Portrait of Wild Bones,TheFalse Ritual,EDM,3:48,36,6/8/2018
Notes from Fading Smoke, Final Echoes,K-Pop,3:02,134,10/18/2012
Prayer for Midnight Night,TheCrimson Flowers,Afrobeats,3:38,608,12/8/2000
Midnight in Young Dust,Silent Ritual,Disco,4:02,109,1/3/2020
Notes from Static Lights,TheBroken Ritual,House,4:27,14504,2/14/2015
Ghosts of Forgotten Truth,TheYoung Machines,R&B,3:54,3,7/3/2011
Last Days of Final Night, Bright Fire,J-Pop,2:14,243,4/13/2021
Visions of Wild Skies, Golden Fever,R&B,3:51,208001,10/22/2023
Whispers of Shattered Snow,The Hidden Saints,Metal,2:35,214676,6/7/2006
Ghosts of Heavy Sins, Restless Flowers,Soundtrack,3:08,47495,9/23/2001
Notes from Forgotten Sins, Feral Static,Soul,2:38,2222,10/28/2000
Children of Burning Dreams,The Bright Wolves,EDM,3:46,23,1/3/2005
Portrait of Midnight Truth, Cold Mirrors,Ambient,2:29,664588,12/24/2012
Whispers of Broken Lies,TheBroken Angels,Soul,2:18,1760,10/28/2014
Notes from Shattered Rain, Velvet Lovers,Lo-Fi,3:43,2723,2/9/2013
Hymns to Golden Glass, Plastic Hearts,Jazz,3:42,996,5/12/2001
Dreams of Electric Youth,TheDark Angels,Trap,2:49,89042,3/5/2000
Ghosts of Golden Fire,The Broken Fire,Soundtrack,3:47,928200,10/3/2002
Songs for Endless Dust,The Plastic Wolves,Pop,4:27,131,1/26/2018
Stories of Electric Night,Golden Assembly,Rock,2:50,8,12/6/1995
Letters to Electric Dreams,The Broken Ritual,EDM,3:43,485,9/2/2017
Whispers of Dark Fire,Velvet Dreams,Alternative,2:12,49,6/20/2002
Tales from Slow Signals,The Silent Fire,Soul,2:11,164354,3/12/2020
Requiem for Cold Voices,The False Dreams,Disco,2:09,21,9/22/2011
Dreams of Restless Ashes,Silent Ghosts,Afrobeats,3:03,3,4/3/2012
Last Days of Bright Bones,TheSilent Mirrors,Alternative,4:17,257907,8/12/1999
Hymns to Midnight Echoes, Midnight Fire,Alternative,2:28,3938,8/20/1998
The Shape of Neon Voices,The Silent Choir,Classical,2:48,352,3/7/2014
Visions of Silent Fire,Midnight Dreams,Folk,3:21,3,3/12/2010
Midnight in Burning Stars,The Velvet Saints,EDM,3:14,514092,1/4/2009
Prayer for Heavy Lies,The Silent Lovers,Soundtrack,3:45,4,5/25/2017
Ghosts of Empty Dreams,The Empty Choir,Metal,2:06,7338,10/24/2013
Portrait of Broken Glass,TheLonely Sinners,Funk,3:12,8,1/6/1999
Fragments of Electric Fever,The Holy Assembly,Drill,4:07,24357,10/22/2013
Echoes of Neon Gold,The Modern Ritual,Metal,4:28,460232,12/6/2002
Ballad of Final Faith,The Restless Static,Alternative,3:14,2,5/5/2006
Songs for Dark Gold, Dark Lovers,Funk,4:20,210623,6/10/2002
Portrait of Dark Storms, Cold Cinema,Hip-Hop,2:25,19722,9/20/1992
Notes from Young Fever,The Golden Choir,Soundtrack,2:47,22,7/12/2015
Letters to Heavy Shadows, Restless Sinners,Hip-Hop,3:36,50277,6/16/1991
Whispers of Sacred Echoes, Broken Mirrors,Blues,3:08,2,12/1/2011
Notes from Restless Fever,TheBroken Ritual,Soundtrack,2:46,6992,5/15/2007
Dreams of Lonely Voices, Bright Dreams,Reggae,3:54,3,6/28/2009
Stories of Final Lights,The Midnight Shadows,Disco,2:03,24,2/23/2000
Songs for Burning Flames,TheMidnight Club,EDM,3:56,420916,12/11/1998
Midnight in Slow Ashes, Plastic Youth,Latin,2:29,55371,2/17/2013
Stories of Hollow Flames, Endless Ritual,Techno,3:10,27188,7/10/2021
Children of Broken Rain, Silent Angels,Trap,2:43,7415,6/11/2016
Requiem for Bright Echoes,TheCrimson Flowers,Alternative,2:04,220683,4/18/1999
Children of Empty Rivers,TheSacred Assembly,Alternative,4:26,6229,3/19/2006
Fragments of Midnight Voices,TheStatic Club,Rock,2:03,55761,6/27/1996
Hymns to Bright Fire, Wild Choir,EDM,2:53,2247,8/7/2022
Echoes of Burning Lights, Wild Empire,J-Pop,4:07,58,7/5/2017
Hymns to Electric Stars,The Silent Collective,Pop,2:38,4386,11/8/2014
Notes from Wild Gold,The Bright Mirrors,Punk,2:02,11393,8/24/2024
Visions of Slow Machines,TheYoung Signals,Folk,2:47,233,8/19/2004
Visions of Bright Lights, Cold Strangers,Punk,4:06,10,8/21/2017
Stories of Empty Fire,The Paper Angels,Country,4:01,26,12/2/2010
Children of Shattered Dust, Paper Lovers,Classical,4:17,867099,12/12/2022
The Shape of Midnight Voices, Golden Society,Punk,3:13,1301,11/10/2006
Children of Endless Voices,The Hidden Youth,J-Pop,2:18,10743,4/26/2002
Stories of Soft Dust,Bright Sinners,Country,2:54,14269,3/21/2016
The Shape of Midnight Silence,TheNeon Saints,K-Pop,4:00,4,10/25/1999
Midnight in Silent Flames,TheDark Ritual,R&B,2:57,1400,8/18/2011
Stories of Final Snow,The Young Shadows,Rock,2:56,2,2/10/2012
Visions of Slow Shadows,The Soft Society,R&B,4:22,9921,3/27/2023
Dreams of Endless Memories,The Wild Choir,Alternative,2:05,66800,10/20/2009
Requiem for Dark Mirrors,The Velvet Choir,Trap,2:20,518,12/4/2010
Last Days of Final Fever,TheSilent Fever,Soundtrack,2:31,211870,9/15/2023
Prayer for Burning Storms,Young Fire,Electronic,3:00,4052,7/24/2021
Ghosts of Lonely Flames,Golden Kids,Pop,3:31,49780,8/25/2022
Dreams of Cold Echoes, Paper Angels,Indie,2:30,8872,8/27/1997
Visions of Broken Machines, Modern Machines,Punk,2:31,1251,9/8/2001
Requiem for Hollow Dust,Cold Angels,Electronic,2:15,377,7/25/2003
Dreams of Wild Smoke,The Final Ritual,Drill,3:21,208,9/22/2012
Hymns to Distant Smoke,The Hidden Youth,Indie,4:13,14,10/19/2003
Hymns to Bright Ashes, Crimson Angels,Electronic,2:08,220,8/9/2006
Letters to Electric Mirrors,The Golden Collective,Blues,2:36,743,2/15/2006
Visions of Silent Static,TheGolden Fever,Punk,2:21,49,5/24/2018
Children of Empty Echoes,TheHidden Fever,House,2:10,226021,1/2/2021
Fragments of Sacred Skies,TheBroken Assembly,Alternative,3:01,20,11/15/1998
Songs for Bright Secrets, Hidden Echoes,Jazz,4:11,2020,11/10/2021
Portrait of Young Rivers,The Cold Voices,Jazz,3:19,3,1/14/2002
Last Days of Golden Blood, Final Wolves,EDM,2:49,223794,2/6/2023
Ghosts of Distant Fire,TheYoung Voices,Hip-Hop,3:21,375,10/4/2004
Hymns to Broken Mirrors,The Velvet Mirrors,Blues,2:59,3,12/22/2024
Prayer for Endless Memories,TheHeavy Strangers,Metal,3:18,12175,5/21/2002
Whispers of Midnight Eyes, Final Cinema,R&B,2:05,80587,7/13/2007
Last Days of Shattered Fever,The Final Flowers,Pop,2:20,7,1/24/2006
Portrait of Velvet Flames,The Cold Flowers,Jazz,3:24,311744,5/23/2024
Hymns to Neon Hope,Feral Assembly,EDM,2:38,227371,1/12/2002
Tales from Dark Time,Broken Saints,Techno,3:55,112357,10/18/2008
Prayer for Fading Youth,Velvet Dreams,Soundtrack,3:12,8504,7/13/2020
Last Days of Bright Smoke,The Feral Signals,Rock,3:12,175,12/1/2021
Children of Wild Faith,The Lonely Signals,Indie,3:21,17640,5/8/1997
Notes from Silent Shadows, Glass Choir,Afrobeats,3:47,4724,7/23/2004
Tales from Burning Voices, Glass Youth,Drill,4:07,8575,1/13/2006
Ballad of Final Dreams,The Static Choir,Punk,2:59,285,8/27/2019
Last Days of Velvet Shadows,The Sacred Club,Lo-Fi,3:50,30959,6/14/2002
Whispers of Broken Flames,The Dark Sinners,R&B,4:27,33,3/2/1997
Letters to Broken Mirrors, Feral Assembly,Trap,2:19,19,12/17/2008
Notes from Empty Skies,TheGolden Cinema,Hip-Hop,4:26,391627,3/4/1998
Prayer for Broken Voices,The Dark Fire,House,4:07,1,7/23/1997
Portrait of Endless Youth,TheSacred Collective,Soul,2:17,136574,3/13/1996
Whispers of Electric Lights,ThePaper Lovers,Rock,3:33,636,6/24/1999
Children of Lonely Shadows,Electric Saints,Reggae,2:36,84543,2/17/2013
Hymns to Dark Signals, Soft Choir,Electronic,3:32,4200,9/27/2013
Songs for Soft Rain, Young Club,J-Pop,2:31,81,8/18/1997
Hymns to Heavy Static,TheHoly Garden,Indie,2:48,4826,9/3/2013
Portrait of Fading Dust,The Velvet Fever,Folk,4:22,251101,3/27/1997
Prayer for Empty Dreams,The Young Choir,K-Pop,3:29,89018,11/4/2006
Echoes of Fading Fever, Broken Garden,Hip-Hop,4:29,538097,4/7/2023
Ghosts of Fading Truth,Empty Cinema,Latin,3:12,2131,2/13/2003
Tales from Lonely Flowers, Golden Wolves,Reggae,2:26,20850,10/4/1996
Stories of Burning Voices,The Final Echoes,Ambient,3:23,2687,3/25/2000
Songs for Slow Rivers,Static Empire,Folk,2:50,2,6/18/2010
Letters to Distant Signals,Electric Choir,House,3:48,551208,6/23/2007
Requiem for Velvet Secrets, Bright Youth,Techno,4:11,10,2/8/2019
Fragments of Cold Skies,The Broken Ritual,Latin,2:48,6,3/15/2024
Tales from Cold Youth,Wild Assembly,Alternative,3:08,93,3/25/2008
Songs for Wild Voices,Feral Voices,Pop,3:55,6,2/7/2021
Echoes of Fading Rain,The Lonely Echoes,Trap,3:13,32154,11/23/2011
Fragments of Broken Faith,The Velvet Wolves,J-Pop,2:57,58925,11/4/1998
Songs for Broken Machines,The Restless Empire,Reggae,3:52,5666,12/8/2006
Notes from Soft Fire,TheVelvet Signals,Metal,4:12,46,4/20/1997
Letters to Endless Smoke,TheEndless Dreams,Electronic,3:34,477883,6/21/2014
Fragments of Distant Shadows,The Crimson Club,Classical,2:15,64,8/8/2020
Ghosts of Burning Flames,TheEndless Fire,J-Pop,2:09,27870,4/5/2011
Echoes of Velvet Flames,Silent Club,Jazz,4:13,7,4/22/1999
Fragments of Endless Signals,TheBroken Hearts,J-Pop,2:15,3,2/8/2002
Requiem for Midnight Ashes,TheEndless Machines,K-Pop,3:53,237,8/14/2023
Fragments of Fading Rain, Wild Saints,Techno,3:36,324,4/6/2011
Whispers of Electric Shadows,Wild Collective,Folk,2:21,3,8/28/2024
Whispers of Electric Bones, Feral Signals,Latin,2:35,2,7/26/2018
Echoes of Broken Voices, Modern Dreams,Alternative,2:31,76528,8/9/2000
Requiem for Golden Truth,Final Mirrors,Latin,3:17,426,6/23/2019
Letters to Crimson Eyes,The Neon Cinema,Rock,2:13,335227,2/3/2012
Last Days of Shattered Fire,The Empty Fever,Ambient,2:56,191566,2/15/2010
Prayer for Shattered Smoke, Midnight Society,Ambient,2:33,637225,7/5/1996
Letters to Broken Static,TheHeavy Signals,Classical,3:21,16696,6/10/2021
Last Days of Heavy Skies,The Young Wolves,J-Pop,3:07,387,7/2/2000
